name,year,fuel,seller_type,transmission,owner,km_driven,selling_price
95,3,1,0,0,0,120000,300000
35,3,0,0,0,0,30000,275000
1048,2,0,0,0,0,43500,600000
91,4,0,0,0,1,60000,270000
285,4,0,0,0,1,70000,240000
608,3,1,0,1,3,135000,1200000
198,1,1,0,0,0,50000,160000
609,6,1,1,0,0,19571,790000
610,6,0,1,0,0,29600,1200000
485,9,0,0,0,0,70000,175000
611,6,1,0,1,0,15000,950000
612,7,0,0,0,0,50000,340000
613,2,1,0,0,0,13500,825000
614,6,0,0,1,0,22000,3100000
615,6,1,1,0,0,25000,780000
616,10,0,0,1,3,80000,350000
617,6,0,1,0,0,39000,690000
221,4,0,0,0,0,60000,245000
615,6,1,1,0,0,49000,790000
618,6,0,1,0,0,48600,680000
562,2,0,0,0,1,20000,540000
619,4,0,0,0,0,25000,425000
620,15,0,0,0,0,120000,140000
621,7,1,0,0,0,30000,1100000
475,5,1,0,0,0,35000,715000
422,8,0,0,0,0,90000,370000
989,0,1,0,0,1,80000,175000
990,17,0,0,1,1,35000,1000000
229,8,0,0,0,1,25000,92800
601,3,1,0,0,0,90000,291000
229,8,0,0,0,1,25000,92800
286,4,0,0,0,0,20000,350000
1049,17,0,1,0,3,60000,65000
95,5,1,0,0,0,58000,650000
219,3,0,1,0,0,40000,350000
133,14,0,0,0,1,70000,75000
1050,1,1,1,0,0,70000,440000
37,8,0,0,0,0,60000,270000
193,3,1,1,0,0,135000,1150000
1051,5,0,1,0,0,70000,238000
1052,8,0,0,1,1,40000,1100000
923,5,1,1,0,1,75000,1200000
200,10,1,0,0,0,150000,260000
357,1,1,0,0,3,140000,350000
1053,5,1,0,0,0,70000,480000
267,1,1,0,0,1,137250,345000
568,8,1,0,0,1,110000,500000
562,2,0,1,0,0,27000,595000
469,7,1,1,0,0,9000,1295000
1054,7,1,1,0,4,5400,1350000
1055,20,0,1,0,4,1000,541000
1056,6,0,1,0,0,16000,515000
1057,7,1,1,0,4,13000,894999
1058,1,1,1,0,0,47000,325000
856,6,0,0,0,0,22000,925000
1059,2,0,0,0,0,30000,844999
856,6,0,0,0,0,20000,925000
1060,8,1,0,0,0,60000,300000
1061,15,0,0,0,1,75000,650000
433,10,0,1,0,0,64000,175000
377,5,1,0,0,0,80000,325000
1062,2,1,0,0,0,90000,600000
1063,6,0,0,0,0,30000,700000
1064,18,0,0,1,1,120000,95000
1021,7,0,1,0,0,20000,490000
1065,8,1,0,0,0,100000,380000
454,6,0,1,0,0,31000,550000
229,8,0,1,0,0,47000,225000
154,6,0,0,0,0,11200,570000
229,6,0,1,0,0,35000,305000
1066,10,3,1,0,0,50000,240000
106,5,1,1,0,0,55000,700000
325,6,0,1,0,0,20000,288000
1067,2,1,1,0,0,75000,800000
1068,2,0,1,0,0,93000,430000
1069,11,1,1,0,1,57000,195000
1070,3,0,1,0,0,30000,325000
324,8,1,1,0,0,73000,450000
95,4,1,1,0,0,65000,630000
57,11,0,1,0,1,62000,250000
1071,0,0,1,0,0,85000,135000
1072,10,0,0,0,0,73000,110000
1073,1,1,1,0,0,55000,350000
325,4,0,0,0,1,5800,240000
55,11,1,0,0,0,350000,350000
1063,6,0,0,0,0,30000,600000
95,6,1,0,0,0,20000,750000
117,6,0,0,0,0,20000,270000
39,0,0,0,0,1,100000,90000
498,8,0,0,0,0,65000,350000
284,8,1,0,0,1,90000,285000
1074,9,1,0,0,1,267000,665000
1075,14,1,0,0,1,250000,175000
370,9,1,0,0,1,140000,350000
594,6,0,1,1,0,22000,1225000
1076,10,0,1,0,1,60000,285000
864,6,0,1,0,0,28635,1000000
615,6,1,1,0,0,32114,780000
1068,3,0,1,0,1,82000,300000
297,12,0,1,0,1,95149,160000
618,6,0,1,0,0,68458,625000
944,10,0,0,0,0,42000,265000
33,3,1,0,0,1,90000,515000
547,4,0,0,0,0,30000,210000
39,11,0,0,0,1,80000,140000
548,5,1,0,0,0,128000,940000
549,8,1,0,0,0,80000,750000
260,4,1,0,0,0,100000,610000
550,5,1,0,0,0,50000,450000
267,1,1,0,0,0,56000,409999
508,6,0,0,0,0,21302,100000
1077,4,1,0,0,0,100000,650000
1078,2,1,0,0,0,80000,650000
129,10,0,0,0,0,105546,150000
1079,6,0,0,0,0,10000,500000
1080,1,1,0,0,1,80000,1000000
1081,8,0,0,0,0,35000,340000
207,7,0,0,0,0,11240,800000
509,8,1,0,0,0,120000,1010000
50,9,1,0,0,3,120000,350000
142,4,1,0,0,0,70000,595000
987,3,1,0,0,3,130000,700000
513,7,0,0,0,0,40000,265000
150,5,0,0,0,1,60000,320000
1082,9,0,0,0,0,110000,310000
47,3,1,0,0,0,130000,700000
191,11,0,0,0,1,80000,130000
161,11,1,0,0,1,120000,150000
1083,5,1,0,0,1,104000,300000
1084,9,0,0,0,1,100000,150000
1030,18,0,0,0,1,132343,120000
1085,4,1,0,0,1,90000,950000
35,0,0,0,0,1,60000,100000
1086,5,1,0,0,0,76000,450000
736,16,0,0,0,3,60000,30000
1087,11,0,0,0,1,30000,200000
465,10,1,0,0,1,96000,250000
235,6,1,0,0,0,10000,1300000
499,2,1,1,0,0,36000,425000
501,2,1,1,0,0,12997,550000
502,2,0,0,1,0,40000,500000
469,6,1,1,0,0,26430,1150000
504,5,0,1,0,0,24600,475000
133,9,0,1,0,0,28481,260000
505,8,0,0,0,0,100000,350000
71,8,1,1,0,0,41988,750000
133,11,0,1,0,0,30375,180000
506,2,0,1,1,0,7658,350000
95,2,1,1,0,0,34400,611000
507,2,0,1,0,0,18500,325000
1088,5,0,1,0,0,26134,280000
335,3,0,1,1,0,28942,300000
71,1,1,1,0,0,53600,711000
509,5,1,1,0,0,53652,851000
275,9,1,1,0,0,52895,260000
901,8,1,1,0,1,42324,550000
1089,4,1,1,0,0,65000,1044999
729,1,1,1,0,0,60236,550000
35,3,0,0,0,1,70000,210000
35,3,0,0,0,3,70000,210000
1090,11,1,0,0,1,100000,290000
1091,15,1,0,0,0,110000,250999
1092,7,0,0,0,0,10300,600000
939,3,1,0,0,1,120000,270000
1093,1,1,0,0,0,142000,550000
1094,2,1,0,0,0,25000,800000
1095,20,0,0,0,0,5000,500000
107,4,1,0,0,0,52600,535000
519,4,0,1,0,0,28643,396000
47,3,1,0,0,0,50000,600000
1096,7,0,1,0,0,30000,575000
833,20,0,0,0,0,5000,520000
986,6,1,0,1,0,30000,1400000
676,6,0,0,1,0,7600,600000
198,8,1,1,0,0,47253,195000
897,5,0,1,1,1,4432,281000
483,10,0,0,0,1,110000,75000
269,3,0,0,0,0,25000,400000
331,11,1,0,0,1,70000,93000
677,4,0,1,0,0,68523,560000
508,7,0,0,0,0,5000,400000
20,6,0,0,0,0,40000,459999
1097,2,1,0,0,0,43000,450000
1098,10,2,1,0,1,80251,88000
1099,10,0,0,0,1,34500,250000
1100,21,0,1,0,3,42743,22000
198,8,1,0,0,1,93900,130000
1101,16,0,0,0,0,80000,79000
198,1,1,0,0,0,110000,120000
85,9,1,0,1,1,100000,1700000
1102,1,1,0,0,0,25000,300000
1102,1,1,0,0,0,25000,300000
792,11,0,0,0,0,25000,145000
600,7,1,0,1,0,20000,3200000
238,8,0,0,0,0,10000,240000
750,6,1,0,0,0,30000,700000
885,10,0,0,0,1,110000,145000
1103,3,1,0,0,1,80000,535000
1104,4,0,0,0,0,21000,420000
150,4,0,0,0,0,20000,350000
142,5,1,0,0,0,32000,550000
1105,0,1,0,0,0,180000,750000
1106,1,1,0,0,1,70000,198000
1107,8,1,0,0,0,50000,420000
1107,8,1,0,0,0,50000,420000
1108,16,1,0,0,0,120000,195000
1109,1,0,0,0,1,55766,150000
167,9,0,0,0,1,40000,275000
115,23,0,0,0,3,60000,65000
1110,15,0,0,0,0,50000,200000
161,10,1,0,0,1,110000,250000
344,8,1,1,0,1,1000,450000
895,6,1,1,0,0,26350,590000
400,1,0,0,0,1,110000,225000
896,5,1,1,0,0,68745,225000
229,12,0,0,0,0,132000,165000
86,7,1,0,0,0,35000,860000
175,4,1,0,0,0,47000,900000
1018,8,1,0,0,0,100000,182000
331,10,1,0,0,0,80000,100000
128,12,0,0,0,1,40000,100000
897,2,0,1,1,0,27289,375000
470,6,0,1,1,0,10980,525000
117,4,0,1,0,0,24662,320000
95,8,1,1,0,0,37000,525000
898,3,1,1,0,0,28245,650000
899,2,1,1,0,0,27005,575000
405,3,0,1,0,0,39227,355000
900,4,1,1,0,0,31367,470000
133,15,0,1,0,0,35008,221000
37,11,0,1,0,0,27005,195000
1111,23,0,0,0,1,86000,85000
334,8,1,0,0,0,50000,400000
995,2,1,0,0,0,20000,650000
906,10,0,0,0,0,50000,400000
932,1,1,0,0,1,80000,295000
1112,12,3,0,0,2,135000,60000
1113,18,1,0,0,3,120000,110000
1114,5,1,0,0,0,113600,550000
37,15,0,0,0,3,70000,190000
1115,6,1,1,0,0,20000,861999
1116,6,0,1,0,0,14000,782000
1117,6,1,1,0,0,26000,836000
394,4,0,1,0,0,138925,696000
609,4,1,1,0,0,121764,596000
1118,4,0,1,0,0,105429,612000
229,5,0,0,0,0,35000,114999
120,2,1,0,0,0,60000,340000
1063,20,0,0,0,0,5000,550000
1119,15,0,0,0,3,70000,114999
237,21,0,0,0,0,80000,105000
296,7,1,0,0,0,20000,890000
1120,7,0,0,0,0,8000,715000
222,3,0,1,0,1,54000,525000
553,1,1,1,1,0,55300,735000
67,4,0,1,0,0,11958,495000
69,2,0,1,0,0,9000,1025000
71,5,1,0,0,0,70000,750000
72,8,1,0,0,0,120000,600000
323,3,0,1,0,1,23122,475000
73,0,0,1,0,1,58000,80000
74,8,1,1,0,0,62200,325000
75,3,1,1,1,1,34000,1470000
76,5,1,0,0,1,53000,350000
77,8,1,1,1,0,49000,2800000
78,2,0,1,0,1,15000,210000
1121,1,1,1,0,1,44500,349000
79,8,0,0,0,0,50000,450000
80,8,1,1,1,0,53000,1150000
60,11,0,1,1,0,63500,210000
81,6,0,1,1,0,9800,4500000
389,2,0,1,1,0,13599,825000
82,2,1,0,1,0,13000,2750000
100,1,1,0,0,0,110000,160000
282,3,1,0,0,1,100000,550000
504,12,0,0,0,3,110000,95000
25,3,1,0,0,1,90000,725000
1122,7,0,0,0,0,17000,670000
152,15,0,0,0,0,140000,65000
89,5,1,0,0,1,50000,500000
969,2,0,0,0,0,53000,600000
723,2,0,0,0,1,70000,350000
165,1,1,0,0,1,70000,200000
1031,15,1,0,0,3,154000,110000
1109,1,0,0,0,0,80000,150000
1113,18,1,0,0,1,110000,75000
374,8,1,0,0,1,90000,350000
669,6,1,0,0,0,15000,1700000
1123,9,1,0,1,1,86000,890000
568,3,1,0,0,0,120000,500000
90,7,0,0,0,0,5200,600000
333,10,0,0,0,1,60000,99000
584,9,0,0,0,0,46000,235000
812,12,0,0,0,1,40000,75000
47,3,1,0,0,1,90000,600000
590,7,1,0,0,1,25000,1000000
2,1,1,0,0,0,90000,390000
322,5,1,0,0,0,70000,600000
220,2,0,0,0,1,70000,600000
1124,7,1,0,0,1,35000,730000
401,2,0,0,1,0,12700,450000
369,9,1,0,0,0,80000,250000
923,6,1,0,0,0,20000,1400000
286,6,0,0,0,0,20000,300000
1125,2,0,0,0,0,19000,800000
1126,11,1,0,0,1,95000,125000
82,7,1,0,1,0,9500,2600000
871,1,0,0,0,0,50000,300000
341,1,1,0,0,0,90000,295000
1127,8,0,1,0,0,45839,650000
681,10,0,1,0,0,74510,200000
427,11,0,1,0,0,87293,130000
704,1,1,1,0,0,156040,250000
308,16,1,1,0,0,93415,400000
909,2,0,1,0,0,101159,430000
240,5,0,0,0,1,80000,170000
1128,7,0,0,0,0,12000,450000
1129,8,0,0,0,0,90000,350000
238,9,0,1,0,0,68519,130000
198,1,1,1,0,0,55130,180000
505,3,0,1,0,0,65239,475000
1130,5,0,1,0,0,58182,470000
1131,1,1,1,0,0,91245,200000
71,8,1,1,0,0,102989,650000
1132,10,0,0,0,0,50000,400000
332,21,0,0,0,0,120000,100000
95,3,1,0,0,0,90000,409999
142,6,1,0,0,0,25000,640000
1,0,0,0,0,1,80000,160000
1018,8,1,0,0,0,100000,182000
1133,6,1,0,0,0,70000,750000
1134,19,1,0,0,3,50000,150000
1135,15,0,0,0,1,100000,80000
1136,4,1,0,0,3,90000,240000
753,14,0,0,0,3,60000,60000
152,0,0,0,0,3,120000,70000
556,15,1,0,1,1,90000,285000
142,5,1,0,0,1,60000,350000
1137,5,1,0,0,1,30000,699000
347,9,1,0,0,1,108000,275000
1138,1,1,0,0,1,160000,350000
191,12,0,0,0,3,90000,135000
1139,10,1,0,0,3,120000,325000
71,1,1,0,0,1,102000,650000
756,11,1,0,0,1,178000,300000
201,3,1,0,0,1,200000,1200000
1140,1,0,1,0,0,60000,450000
1035,7,0,0,0,0,3000,425000
39,12,0,0,0,1,75118,150000
369,8,1,0,0,1,140000,290000
1141,3,0,0,0,1,60000,335000
1142,12,0,1,0,2,79000,120000
1143,14,0,0,0,1,25000,20000
63,14,0,0,0,0,70000,250000
209,15,0,0,0,1,41723,120000
400,10,0,0,0,0,70000,250000
465,1,1,0,0,1,70000,220000
1144,14,0,0,0,1,4637,61000
142,4,1,0,0,0,70000,620000
1145,3,1,0,0,1,100000,425000
690,11,1,0,0,1,120000,85000
1146,5,1,0,0,1,40000,270000
103,11,1,0,0,0,220000,180000
286,6,0,0,0,0,20000,300000
1125,2,0,0,0,0,19000,800000
1126,11,1,0,0,1,95000,125000
619,2,0,0,0,0,30000,450000
1147,1,1,0,0,0,42655,450000
1148,2,0,0,0,1,43000,250000
1149,1,1,0,0,0,70000,725000
468,10,0,0,0,0,55000,250000
1150,10,1,0,0,1,80000,99000
935,2,0,0,0,0,55000,350000
1151,6,0,0,0,0,70000,511000
275,1,1,0,0,0,80000,300000
1152,10,0,0,1,0,110000,1100000
61,10,0,0,0,3,60000,125000
234,6,0,0,0,0,30000,500000
344,8,1,0,0,1,80000,385000
1153,1,0,0,0,0,90000,350000
1154,18,0,0,0,0,50000,60000
37,1,0,0,0,0,50000,300000
777,1,1,0,0,0,70000,400000
305,3,1,0,0,0,110000,550000
679,1,0,0,0,1,80000,300000
334,1,1,0,0,0,156000,250000
1155,1,1,0,0,0,180000,800000
41,6,0,0,0,0,25000,300000
152,16,0,0,0,0,120000,80000
1156,20,1,0,0,0,11000,1200000
1157,2,0,0,1,0,40000,355000
95,5,1,0,0,0,50000,520000
318,1,1,0,0,0,26000,500000
39,15,0,0,0,0,30000,114999
1158,3,1,0,0,0,50000,1800000
1159,6,1,0,0,0,20000,800000
191,15,0,0,0,1,30000,105000
39,9,0,0,0,0,78000,135000
35,9,0,0,0,1,40000,170000
453,3,0,0,0,0,100000,550000
747,11,0,0,0,3,70000,250000
1160,3,1,0,0,1,30000,650000
1161,15,0,0,1,3,77000,210000
350,9,1,0,0,0,150000,260000
346,4,1,0,0,0,69000,750000
1162,4,1,0,1,0,120000,1350000
275,1,1,0,0,1,120000,220000
129,15,0,0,0,1,110000,110000
1037,2,1,0,1,0,70000,1230000
711,8,1,0,0,0,110000,220000
1163,11,1,0,0,0,50000,130000
1164,1,0,0,0,0,44000,330000
1082,10,0,0,0,1,90000,254999
496,3,0,0,0,1,50000,600000
405,1,0,0,0,0,50000,210000
798,3,1,0,0,0,146000,300000
1165,6,0,0,1,0,15000,426000
150,5,0,0,0,0,60000,265000
500,4,0,0,0,1,35000,450000
2,1,1,0,0,0,80000,480000
329,10,0,0,0,0,90000,40000
1082,9,0,0,0,1,70000,395000
35,8,0,0,0,1,62000,229999
1166,6,0,0,1,0,10000,875000
277,10,2,0,0,2,80000,170000
408,5,0,0,0,1,35000,500000
344,8,1,1,0,1,1000,450000
397,6,1,1,1,0,10000,3800000
398,8,1,1,1,0,86000,1580000
399,7,1,1,1,0,30000,4950000
107,4,1,0,0,0,52600,535000
400,1,0,0,0,1,110000,225000
401,2,0,1,1,0,19890,550000
386,4,0,2,0,0,7104,670000
216,5,0,2,0,0,11918,625000
402,2,0,1,1,0,10510,520000
403,4,0,1,0,0,41000,239000
404,2,1,2,1,0,47162,2600000
387,5,1,2,0,0,45974,750000
405,1,0,1,0,0,49824,229999
75,8,1,1,1,0,58500,1300000
406,14,0,1,0,0,56580,80000
407,1,1,1,0,0,52000,385000
388,5,0,2,0,0,55340,760000
95,2,1,2,0,0,46507,600000
1167,7,0,0,0,0,40000,450000
1167,7,0,0,0,0,40000,450000
99,1,1,0,0,3,120000,550000
1168,8,0,0,0,0,60000,200000
483,15,0,0,0,1,90000,80000
311,10,1,0,0,1,250000,300000
1115,7,1,0,0,0,15000,675000
157,2,0,0,0,0,30000,260000
38,7,0,0,0,0,15000,500000
1109,1,0,0,0,1,55766,150000
39,12,0,0,0,0,80000,100000
133,23,0,0,0,1,117000,70000
152,16,0,0,0,0,70000,100000
744,1,1,0,0,1,110000,730000
654,4,1,0,0,1,100000,525000
654,4,1,0,0,1,105000,525000
193,11,1,0,0,3,182000,550000
1169,1,1,0,0,1,95000,420000
444,5,0,0,0,0,70000,500000
1,11,0,0,0,1,76000,165000
2,3,1,0,0,1,70000,650000
165,8,1,0,0,0,46000,195000
101,22,0,0,0,0,70000,75000
573,14,1,0,0,1,120000,100000
471,2,1,0,0,0,25000,1770000
858,12,0,0,0,0,90000,90000
272,4,1,0,0,0,50000,515000
609,2,1,1,0,4,24585,700000
101,23,0,0,0,0,70000,62000
376,9,1,0,0,3,110000,220000
1170,7,2,0,0,0,10000,520000
1171,10,0,0,0,0,100000,170000
160,9,1,0,0,1,110000,190000
160,9,1,0,0,1,100000,150000
1172,11,0,0,0,0,65000,125000
374,5,1,0,0,3,40000,290000
1173,7,0,0,0,0,13900,490000
1122,2,0,0,0,0,17563,434999
521,4,0,0,0,0,15000,380000
341,1,1,0,0,1,82000,200000
1174,4,1,0,0,0,40000,495000
831,3,1,0,0,3,173000,894999
175,3,1,0,0,1,151000,600000
68,5,0,0,0,0,50000,300000
960,2,0,0,0,0,15000,430000
1175,2,1,0,0,0,80000,370000
888,7,0,0,0,0,11000,750000
1176,4,2,0,0,0,50000,300000
1123,1,1,0,1,1,120000,700000
928,0,3,0,0,3,70000,100000
269,5,0,0,0,0,90000,300000
417,1,1,0,0,1,185000,130000
734,4,1,0,0,0,40000,650000
142,2,1,0,0,0,25000,509999
744,8,1,0,0,1,117780,1000000
1177,10,1,0,0,1,120000,280000
1178,2,1,0,0,0,120000,600000
1179,8,1,0,0,3,120000,210000
622,3,1,0,1,1,110000,1150000
49,6,0,0,0,0,30000,229999
49,6,0,0,0,0,30000,245000
503,5,1,0,0,0,60000,600000
269,4,0,0,0,0,25000,375000
32,5,1,0,0,1,55000,150000
923,6,1,0,0,0,20000,1450000
99,3,1,0,0,1,100000,500000
39,0,0,0,0,1,40000,75000
1180,12,0,0,1,3,80000,225000
1181,12,0,0,1,2,80000,275000
86,6,1,0,0,0,35000,620000
1182,10,1,0,0,1,110000,600000
1183,9,1,0,0,0,160000,275000
1018,8,1,0,0,0,125000,125000
1184,9,0,0,0,1,62000,80000
1185,9,1,0,0,1,120000,199000
167,4,0,0,0,1,33000,440000
493,8,1,0,0,2,80000,250000
213,2,1,0,0,0,35000,700000
1186,5,1,0,0,0,50000,450000
1187,7,0,0,0,0,5000,240000
500,4,0,0,0,0,12000,350000
361,4,1,1,0,0,81595,650000
1188,14,0,0,0,0,22000,71000
942,5,0,0,0,0,40000,400000
191,15,0,0,0,1,40000,130000
418,8,1,0,0,1,70000,300000
1189,7,1,0,0,0,4000,1100000
396,5,1,0,1,0,24000,2200000
618,6,0,1,0,0,13500,800000
1190,8,1,0,0,0,40000,490000
1118,6,0,1,0,0,9700,836000
271,1,0,0,0,1,62000,375000
1028,4,1,1,0,0,24000,1249000
750,7,1,1,0,0,13000,1240000
1191,11,0,0,0,3,50000,35000
1008,2,0,1,0,0,36000,1068000
1028,2,1,1,0,0,40000,1189000
1192,6,0,0,0,0,27000,700000
150,4,0,0,0,0,40000,350000
906,11,0,0,0,1,80000,254999
1075,14,1,0,0,3,221000,229999
734,4,1,0,0,0,80000,750000
275,1,1,0,0,1,119000,325000
1193,11,1,0,0,1,190000,760000
1194,2,0,0,1,0,25000,509999
167,8,0,0,0,0,28740,363000
433,10,0,0,0,0,48500,229999
679,1,0,0,0,1,110000,290000
422,6,0,0,0,0,30000,550000
938,9,1,0,0,1,120000,125000
1195,3,1,0,1,0,130000,2000000
1193,15,1,0,0,1,140000,350000
223,9,1,0,0,0,90000,390000
684,10,0,0,0,0,50000,260000
685,15,0,0,0,1,50000,150000
163,12,0,0,0,1,60000,85000
229,5,0,0,0,1,15000,280000
1068,5,0,0,0,0,45000,220000
144,14,0,0,0,3,80000,140000
1196,6,0,0,1,0,15000,370000
95,7,1,0,0,0,20000,650000
835,2,0,0,0,0,37000,280000
95,4,1,0,0,0,80000,540000
1197,19,1,0,0,2,120000,50000
1198,6,0,0,0,0,20000,800000
951,4,1,0,0,0,25000,515000
1164,10,0,0,0,3,96000,220000
222,3,0,1,0,1,54000,525000
1199,8,0,1,0,0,53000,165000
1200,10,1,1,0,0,65000,221000
141,5,0,1,0,0,43000,245000
1201,1,0,1,0,0,42000,260000
725,9,1,1,1,0,73000,550000
1202,5,0,1,0,0,29000,434999
961,8,1,1,0,0,95000,450000
10,3,0,0,0,0,25000,290000
1203,9,0,1,0,1,53000,305000
1204,9,0,1,0,0,20000,265000
520,3,0,1,0,0,57000,325000
111,3,1,1,0,0,52000,550000
419,15,0,0,0,0,40000,105000
520,1,0,1,0,0,47000,275000
747,1,0,1,0,1,47000,434999
1205,4,1,1,0,0,73000,690000
392,1,0,1,0,1,42000,249000
319,1,0,1,0,3,60000,204999
165,1,1,0,0,0,50000,200000
723,5,0,0,0,0,120000,190000
39,1,0,0,0,0,50000,150000
101,22,0,0,0,2,70000,70000
86,6,1,0,0,0,25000,900000
1206,7,0,0,1,0,11000,950000
529,8,0,0,0,0,80000,475000
115,17,0,0,0,2,80000,55000
539,8,1,0,0,1,75000,450000
1207,11,1,0,1,3,45000,1200000
232,0,1,0,0,1,100000,300000
1208,3,1,0,0,1,60000,350000
56,9,1,0,0,1,160000,229999
1209,5,0,0,0,0,50000,821000
150,3,0,0,0,1,80000,200000
32,2,1,0,0,1,60000,1000000
221,4,0,0,0,1,60000,220000
811,5,1,1,0,0,148620,459999
495,1,1,0,0,1,70000,310000
1210,6,1,0,0,0,42000,815000
708,2,1,0,0,0,40000,1200000
1102,9,1,0,0,1,150000,170000
1211,2,1,0,0,0,30000,1000000
37,10,0,0,0,2,90000,155000
1159,2,1,0,0,0,120000,400000
818,4,1,0,0,1,80000,400000
1212,10,1,0,0,1,80000,250000
812,15,0,0,0,3,50000,150000
119,19,0,0,0,1,70000,80000
860,11,0,0,1,1,120000,130000
1213,3,1,0,1,0,70000,325000
553,1,1,1,1,0,55300,735000
554,1,1,1,0,0,74300,285000
555,10,0,1,0,0,48781,350000
556,10,1,1,1,0,87620,290000
557,2,1,1,1,0,40219,890000
436,9,0,1,0,0,11473,385000
41,2,0,1,0,0,8352,425000
558,2,0,1,1,0,9745,525000
559,2,0,1,0,0,9748,550000
560,1,0,1,0,0,49000,271000
561,6,1,1,0,0,20694,1490000
562,5,0,1,0,0,31080,490000
117,3,0,1,0,0,37605,260000
447,3,1,1,0,0,55850,455000
104,10,0,1,0,0,58850,75000
527,5,0,1,0,0,23839,421000
563,4,1,1,0,0,54000,550000
564,8,0,1,1,0,38000,330000
565,1,1,1,0,0,45454,390000
566,5,1,1,1,0,46957,599000
1214,7,0,0,1,0,8000,738000
150,4,0,0,0,0,30000,300000
343,1,1,0,0,0,110000,150000
1193,0,1,0,0,2,223000,440000
1215,9,1,0,0,0,110000,280000
406,12,0,0,0,1,120000,100000
1216,15,0,0,0,1,100000,150000
95,3,1,0,0,1,100000,380000
152,12,0,0,0,1,60000,90000
917,15,1,0,0,3,270000,300000
1217,9,1,0,0,1,60000,275000
620,11,0,0,0,0,41090,180000
334,1,1,0,0,0,296823,225000
229,3,0,0,0,0,40000,200000
1218,9,0,0,0,1,40000,500000
1219,10,0,0,0,1,70000,300000
1205,5,1,0,0,1,80000,765000
95,2,1,0,0,0,90000,650000
1220,2,0,0,0,0,19000,380000
95,3,1,0,0,1,110000,480000
607,13,1,0,0,0,60000,200000
1220,2,0,0,0,0,19000,380000
1221,10,2,0,0,1,68000,145000
275,9,1,0,0,1,120000,280000
95,3,1,0,0,0,30000,254999
1222,4,0,0,0,1,90000,300000
142,5,1,0,0,3,140000,480000
1223,2,0,0,1,0,44500,850000
125,3,1,0,0,1,52000,350000
188,4,0,0,0,0,26000,650000
188,4,0,0,0,0,26000,650000
1224,0,0,0,0,1,80000,550000
1068,5,0,0,0,0,35000,300000
57,15,0,0,0,1,60000,150000
269,3,0,0,0,0,120000,300000
144,16,0,0,0,0,58000,80000
973,3,1,0,0,0,100000,200000
49,4,0,0,0,0,43700,220000
483,11,0,0,0,1,120000,68000
748,9,1,0,0,3,80000,180000
117,2,0,0,0,0,20000,290000
41,6,0,0,0,0,25000,300000
484,3,1,1,0,0,27483,600000
485,7,0,0,0,0,8000,470000
61,15,0,0,0,0,30000,150000
291,2,0,0,0,0,30000,400000
992,11,1,0,0,2,100000,110000
229,3,0,1,0,1,56207,180000
292,10,0,0,0,0,40000,250000
486,12,0,0,0,0,70000,80000
487,6,0,0,0,0,1440,875000
269,5,0,0,0,0,12000,425000
229,7,0,0,0,0,50000,300000
4,4,1,0,0,0,35000,700000
293,10,0,0,0,1,50000,130000
214,2,1,0,0,1,60000,1000000
346,2,1,0,0,0,67000,650000
1225,8,0,0,0,1,100000,400000
1094,2,1,0,0,0,60000,800000
86,2,1,0,0,0,70000,675000
325,2,0,0,0,2,50000,210000
311,11,1,0,0,3,120000,150000
1226,0,2,0,0,2,100000,45000
408,5,0,0,0,0,90000,516000
408,3,0,0,0,0,80000,450000
116,1,0,0,0,1,90000,134000
357,3,1,0,0,1,157000,509999
1130,4,0,0,0,0,20000,500000
746,15,0,0,0,2,80000,130000
44,5,1,0,0,0,60000,575000
1000,5,0,0,0,0,49000,550000
1227,11,1,0,0,0,89255,145000
229,20,0,0,0,0,5000,347000
417,8,1,0,0,0,110000,275000
55,10,1,0,0,3,200000,630000
100,1,1,0,0,1,90000,160000
497,10,1,0,0,3,63000,150000
1228,5,0,0,0,0,23000,550000
711,8,1,0,0,0,100000,349000
965,16,1,0,0,2,168000,229999
109,15,1,0,0,3,90000,110000
1,15,0,0,0,3,70000,110000
1229,6,0,0,0,1,5550,245000
150,3,0,0,0,1,100000,180000
35,3,0,0,0,1,80000,290000
468,10,0,0,0,0,40000,250000
1018,10,1,0,0,0,100000,150000
337,16,0,0,0,3,35000,55000
368,12,1,0,0,1,75000,500000
818,8,1,0,0,2,150000,290000
824,7,0,0,1,0,16000,400000
1135,11,0,0,0,0,70000,72000
275,3,1,0,0,0,115000,250000
443,7,0,0,1,0,25000,575000
1230,7,1,0,1,0,10000,1300000
338,7,0,0,0,0,15000,425000
1231,7,2,0,0,0,10000,470000
893,1,0,0,0,3,80000,220000
229,20,0,0,0,0,1700,310000
1174,4,1,1,0,0,45217,400000
859,1,1,0,0,0,97000,215000
49,6,0,0,0,0,20000,310000
1232,2,1,0,0,0,50000,750000
311,11,1,0,0,1,120000,204999
57,10,0,0,0,0,50000,260000
39,1,0,0,0,1,40000,180000
1233,0,1,0,0,1,110000,125000
142,3,1,0,0,0,155000,420000
433,9,0,0,0,1,70000,220000
432,10,0,0,0,3,70000,200000
1234,11,1,0,0,3,100000,130000
1235,4,0,1,0,0,41000,335000
1236,2,1,1,1,0,60000,2650000
600,6,1,1,1,0,56000,2675000
1236,2,1,1,1,0,60000,2675000
1237,9,0,1,1,1,97000,434999
1238,3,0,0,0,0,60000,500000
